iter	R2	RMSE
879	0.9997471271	0.004014988203
880	0.9997477358	0.004010152822
881	0.9997483792	0.004005035917
882	0.9997490256	0.00399988791
883	0.9997497219	0.003994335826
884	0.9997499522	0.003992497159
885	0.9997499893	0.003992201403
886	0.9997511231	0.003983138955
887	0.999751531	0.003979873257
888	0.9997521892	0.003974598528
889	0.9997527731	0.003969913141
890	0.9997533817	0.003965023976
891	0.9997537631	0.003961956678
892	0.9997547755	0.003953803149
893	0.9997551766	0.003950568488
894	0.9997555346	0.003947679176
895	0.9997567988	0.003937458391
896	0.9997574763	0.00393197026
897	0.9997579851	0.003927843448
898	0.9997584189	0.003924321294
899	0.9997585554	0.003923212904
900	0.9997591804	0.003918131552
901	0.9997609319	0.00390385757
902	0.9997618251	0.003896557728
903	0.9997632505	0.003884880342
904	0.9997639137	0.003879435264
905	0.9997641861	0.003877196865
906	0.9997645592	0.003874128316
907	0.9997661496	0.003861021119
908	0.9997674921	0.00384992276
909	0.999768399	0.003842407102
910	0.9997690394	0.003837090961
911	0.9997690486	0.003837014435
912	0.9997696163	0.00383229532
913	0.9997701729	0.003827663161
914	0.999770701	0.003823262962
915	0.9997710541	0.003820318743
916	0.9997724835	0.003808373625
917	0.9997728674	0.00380515913
918	0.999773329	0.003801290644
919	0.9997738527	0.003796897374
920	0.9997746537	0.003790167255
921	0.9997753284	0.003784488649
922	0.999775818	0.003780363297
923	0.9997762745	0.003776512077
924	0.9997774572	0.003766516624
925	0.9997779796	0.003762093026
926	0.9997789349	0.003753991262
927	0.9997794826	0.003749337289
928	0.9997799142	0.003745666388
929	0.99977998	0.003745106996
930	0.9997809374	0.003736949921
931	0.9997813326	0.003733577394
932	0.9997818293	0.003729334302
933	0.9997827334	0.003721599285
934	0.9997830769	0.003718655896
935	0.9997831489	0.003718038575
936	0.9997834831	0.003715172705
937	0.9997838045	0.003712414492
938	0.9997848783	0.003703183374
939	0.9997851989	0.003700423052
940	0.9997867151	0.003687340028
941	0.999787211	0.003683051089
942	0.9997872202	0.003682970978
943	0.9997876602	0.003679161573
944	0.999787927	0.003676848829
945	0.9997882591	0.003673969066
946	0.9997891525	0.003666210455
947	0.9997901447	0.003657573427
948	0.9997910751	0.00364945717
949	0.9997913752	0.003646834984
950	0.9997915627	0.003645195318
951	0.9997918918	0.0036423166
952	0.9997922781	0.003638934682
953	0.9997926181	0.003635955679
954	0.9997930253	0.003632384068
955	0.9997935841	0.003627477667
956	0.9997939986	0.003623832981
957	0.999794314	0.003621058219
958	0.9997946074	0.003618474337
959	0.9997949631	0.003615339493
960	0.9997952452	0.003612852215
961	0.9997959418	0.003606701245
962	0.9997963549	0.0036030481
963	0.9997974481	0.003593364373
964	0.9997977932	0.003590302318
965	0.9997984922	0.003584091491
966	0.9997988993	0.003580468766
967	0.9997995188	0.003574949645
968	0.9998007617	0.003563850742
969	0.9998009233	0.003562405472
970	0.9998016386	0.003555999468
971	0.9998022067	0.003550903477
972	0.9998028393	0.003545220852
973	0.9998033102	0.00354098464
974	0.999803629	0.003538113563
975	0.9998042307	0.003532688747
976	0.9998044059	0.003531108376
977	0.9998044774	0.003530462421
978	0.9998047543	0.003527962094
979	0.9998052958	0.003523066401
980	0.9998055641	0.003520637534
981	0.9998059284	0.003517337901
982	0.9998064342	0.003512751693
983	0.9998074375	0.003503635583
984	0.9998080932	0.003497665761
985	0.9998086598	0.003492498384
986	0.9998088719	0.003490562279
987	0.9998094069	0.003485673776
988	0.9998101575	0.003478803091
989	0.9998106655	0.003474145123
990	0.9998109522	0.003471513804
991	0.9998111573	0.003469630559
